dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1812-10-01;10,67;4,188;Berlin;Germany;52.24N;13.14E
1812-11-01;2,014;3,822;Berlin;Germany;52.24N;13.14E
1812-12-01;-6,048;4,785;Berlin;Germany;52.24N;13.14E
1813-01-01;-2,776;5,104;Berlin;Germany;52.24N;13.14E
1813-02-01;3,678;2,042;Berlin;Germany;52.24N;13.14E
1813-03-01;3,36;9,182;Berlin;Germany;52.24N;13.14E
1813-04-01;9,683;1,14;Berlin;Germany;52.24N;13.14E
1813-05-01;13,636;7,23;Berlin;Germany;52.24N;13.14E
1813-06-01;15,662;3,59;Berlin;Germany;52.24N;13.14E
1813-07-01;17,815;2,186;Berlin;Germany;52.24N;13.14E
1813-08-01;16,407;1,202;Berlin;Germany;52.24N;13.14E
1813-09-01;13,645;2,377;Berlin;Germany;52.24N;13.14E
1813-10-01;7,435;1,291;Berlin;Germany;52.24N;13.14E
1813-11-01;3,849;2,62;Berlin;Germany;52.24N;13.14E
1813-12-01;1,499;2,401;Berlin;Germany;52.24N;13.14E
1814-01-01;-3,811;4,216;Berlin;Germany;52.24N;13.14E
1814-02-01;-5,735;2,117;Berlin;Germany;52.24N;13.14E
1814-03-01;0,268;3,055;Berlin;Germany;52.24N;13.14E
1814-04-01;10,121;1,136;Berlin;Germany;52.24N;13.14E
1814-05-01;10,565;1,979;Berlin;Germany;52.24N;13.14E
1814-06-01;14,79;1,726;Berlin;Germany;52.24N;13.14E
1814-07-01;19,594;3,829;Berlin;Germany;52.24N;13.14E
1814-08-01;17,315;1,653;Berlin;Germany;52.24N;13.14E
1814-09-01;11,923;1,901;Berlin;Germany;52.24N;13.14E
1814-10-01;7,508;4,886;Berlin;Germany;52.24N;13.14E
1814-11-01;4,602;7,435;Berlin;Germany;52.24N;13.14E
1814-12-01;2,343;8,486;Berlin;Germany;52.24N;13.14E
1815-01-01;-4,056;2,262;Berlin;Germany;52.24N;13.14E
1815-02-01;2,676;7,213;Berlin;Germany;52.24N;13.14E
1815-03-01;5,501;5,227;Berlin;Germany;52.24N;13.14E
1815-04-01;8,63;2,322;Berlin;Germany;52.24N;13.14E
1815-05-01;14,018;3,418;Berlin;Germany;52.24N;13.14E
1815-06-01;17,352;3,102;Berlin;Germany;52.24N;13.14E
1815-07-01;15,851;3,224;Berlin;Germany;52.24N;13.14E
1815-08-01;16,904;2,334;Berlin;Germany;52.24N;13.14E
1815-09-01;12,78;1,186;Berlin;Germany;52.24N;13.14E
1815-10-01;9,397;4,438;Berlin;Germany;52.24N;13.14E
1815-11-01;2,998;2,966;Berlin;Germany;52.24N;13.14E
1815-12-01;-1,51;2,555;Berlin;Germany;52.24N;13.14E
1816-01-01;0,318;4,631;Berlin;Germany;52.24N;13.14E
1816-02-01;-1,424;2,763;Berlin;Germany;52.24N;13.14E
1816-03-01;2,797;3,124;Berlin;Germany;52.24N;13.14E
1816-04-01;8,368;5,129;Berlin;Germany;52.24N;13.14E
1816-05-01;11,261;2,906;Berlin;Germany;52.24N;13.14E
1816-06-01;15,499;2,208;Berlin;Germany;52.24N;13.14E
1816-07-01;17,401;2,317;Berlin;Germany;52.24N;13.14E
1816-08-01;15,876;0,942;Berlin;Germany;52.24N;13.14E
1816-09-01;13,167;1,244;Berlin;Germany;52.24N;13.14E
1816-10-01;7,972;7,581;Berlin;Germany;52.24N;13.14E
1816-11-01;1,776;7,618;Berlin;Germany;52.24N;13.14E
1816-12-01;-0,063;2,158;Berlin;Germany;52.24N;13.14E
1817-01-01;2,184;5,95;Berlin;Germany;52.24N;13.14E
1817-02-01;3,849;2,648;Berlin;Germany;52.24N;13.14E
1817-03-01;3,663;2,99;Berlin;Germany;52.24N;13.14E
1817-04-01;4,333;2,3;Berlin;Germany;52.24N;13.14E
1817-05-01;13,316;3,102;Berlin;Germany;52.24N;13.14E
1817-06-01;18,209;1,879;Berlin;Germany;52.24N;13.14E
1817-07-01;17,212;1,308;Berlin;Germany;52.24N;13.14E
1817-08-01;17,637;2,472;Berlin;Germany;52.24N;13.14E
1817-09-01;15,579;3,071;Berlin;Germany;52.24N;13.14E
1817-10-01;5,635;3,964;Berlin;Germany;52.24N;13.14E
1817-11-01;5,849;2,726;Berlin;Germany;52.24N;13.14E
1817-12-01;-0,37;3,258;Berlin;Germany;52.24N;13.14E
1818-01-01;1,265;4,439;Berlin;Germany;52.24N;13.14E
1818-02-01;0,715;1,912;Berlin;Germany;52.24N;13.14E
1818-03-01;4,553;2,357;Berlin;Germany;52.24N;13.14E
1818-04-01;8,676;7,043;Berlin;Germany;52.24N;13.14E
1818-05-01;13,529;4,196;Berlin;Germany;52.24N;13.14E
1818-06-01;17,529;5,291;Berlin;Germany;52.24N;13.14E
1818-07-01;19,096;3,814;Berlin;Germany;52.24N;13.14E
1818-08-01;16,672;1,29;Berlin;Germany;52.24N;13.14E
1818-09-01;14,477;3,005;Berlin;Germany;52.24N;13.14E
1818-10-01;8,303;3,209;Berlin;Germany;52.24N;13.14E
1818-11-01;4,407;6,444;Berlin;Germany;52.24N;13.14E
1818-12-01;-1,252;2,128;Berlin;Germany;52.24N;13.14E
1819-01-01;1,321;3,347;Berlin;Germany;52.24N;13.14E
1819-02-01;2,263;4;Berlin;Germany;52.24N;13.14E
1819-03-01;4,713;7,768;Berlin;Germany;52.24N;13.14E
1819-04-01;9,01;1,907;Berlin;Germany;52.24N;13.14E
1819-05-01;14,19;1,495;Berlin;Germany;52.24N;13.14E
1819-06-01;18,867;2,612;Berlin;Germany;52.24N;13.14E
1819-07-01;19,908;1,876;Berlin;Germany;52.24N;13.14E
1819-08-01;19,723;2,12;Berlin;Germany;52.24N;13.14E
1819-09-01;15,123;1,658;Berlin;Germany;52.24N;13.14E
1819-10-01;8,093;1,998;Berlin;Germany;52.24N;13.14E
1819-11-01;2,559;2,431;Berlin;Germany;52.24N;13.14E
1819-12-01;-2,665;3,687;Berlin;Germany;52.24N;13.14E
1820-01-01;-5,11;7,212;Berlin;Germany;52.24N;13.14E
1820-02-01;0,744;3,578;Berlin;Germany;52.24N;13.14E
1820-03-01;2,546;2,938;Berlin;Germany;52.24N;13.14E
1820-04-01;9,778;1,69;Berlin;Germany;52.24N;13.14E
1820-05-01;14,552;2,655;Berlin;Germany;52.24N;13.14E
1820-06-01;14,097;1,097;Berlin;Germany;52.24N;13.14E
1820-07-01;16,528;3,176;Berlin;Germany;52.24N;13.14E
1820-08-01;19,756;3,91;Berlin;Germany;52.24N;13.14E
1820-09-01;13,293;1,732;Berlin;Germany;52.24N;13.14E
1820-10-01;8,814;1,692;Berlin;Germany;52.24N;13.14E
1820-11-01;1,52;0,672;Berlin;Germany;52.24N;13.14E
1820-12-01;-2,192;1,364;Berlin;Germany;52.24N;13.14E
1821-01-01;0,235;4,083;Berlin;Germany;52.24N;13.14E
1821-02-01;-1,177;5,699;Berlin;Germany;52.24N;13.14E
1821-03-01;2,689;2,159;Berlin;Germany;52.24N;13.14E
1821-04-01;11,606;3,649;Berlin;Germany;52.24N;13.14E
1821-05-01;12,901;2,034;Berlin;Germany;52.24N;13.14E
1821-06-01;13,872;3,207;Berlin;Germany;52.24N;13.14E
1821-07-01;16,324;3,401;Berlin;Germany;52.24N;13.14E
1821-08-01;17,301;1,876;Berlin;Germany;52.24N;13.14E
1821-09-01;15,559;1,655;Berlin;Germany;52.24N;13.14E
1821-10-01;9,62;0,654;Berlin;Germany;52.24N;13.14E
1821-11-01;7,04;2,99;Berlin;Germany;52.24N;13.14E
1821-12-01;3,848;2,176;Berlin;Germany;52.24N;13.14E
1822-01-01;1,839;3,712;Berlin;Germany;52.24N;13.14E
1822-02-01;3,982;2,507;Berlin;Germany;52.24N;13.14E
1822-03-01;7,272;1,377;Berlin;Germany;52.24N;13.14E
1822-04-01;10,053;1,484;Berlin;Germany;52.24N;13.14E
1822-05-01;14,538;2,288;Berlin;Germany;52.24N;13.14E
1822-06-01;18,114;1,967;Berlin;Germany;52.24N;13.14E
1822-07-01;19,502;1,28;Berlin;Germany;52.24N;13.14E
1822-08-01;17,49;3,278;Berlin;Germany;52.24N;13.14E
1822-09-01;13,015;3,02;Berlin;Germany;52.24N;13.14E
1822-10-01;10,983;1,244;Berlin;Germany;52.24N;13.14E
1822-11-01;6,016;1,929;Berlin;Germany;52.24N;13.14E
1822-12-01;-2,179;2,864;Berlin;Germany;52.24N;13.14E
1823-01-01;-9,809;3,19;Berlin;Germany;52.24N;13.14E
1823-02-01;0,149;2,46;Berlin;Germany;52.24N;13.14E
1823-03-01;3,969;2,088;Berlin;Germany;52.24N;13.14E
1823-04-01;6,655;3,3;Berlin;Germany;52.24N;13.14E
1823-05-01;13,875;2,207;Berlin;Germany;52.24N;13.14E
1823-06-01;16,298;3,296;Berlin;Germany;52.24N;13.14E
1823-07-01;17,096;2,398;Berlin;Germany;52.24N;13.14E
1823-08-01;19,066;1,977;Berlin;Germany;52.24N;13.14E
1823-09-01;14,176;1,578;Berlin;Germany;52.24N;13.14E
1823-10-01;9,941;1,729;Berlin;Germany;52.24N;13.14E
1823-11-01;4,926;3,855;Berlin;Germany;52.24N;13.14E
1823-12-01;2,734;1,493;Berlin;Germany;52.24N;13.14E
1824-01-01;1,652;1,483;Berlin;Germany;52.24N;13.14E
1824-02-01;2,217;3,23;Berlin;Germany;52.24N;13.14E
1824-03-01;3,299;1,876;Berlin;Germany;52.24N;13.14E
1824-04-01;7,609;2,282;Berlin;Germany;52.24N;13.14E
1824-05-01;12,267;1,493;Berlin;Germany;52.24N;13.14E
1824-06-01;16,141;3,279;Berlin;Germany;52.24N;13.14E
1824-07-01;17,887;4,154;Berlin;Germany;52.24N;13.14E
1824-08-01;17,494;2,795;Berlin;Germany;52.24N;13.14E
1824-09-01;15,858;2,167;Berlin;Germany;52.24N;13.14E
1824-10-01;9,893;1,452;Berlin;Germany;52.24N;13.14E
1824-11-01;6,11;2,128;Berlin;Germany;52.24N;13.14E
1824-12-01;4,877;3,777;Berlin;Germany;52.24N;13.14E
1825-01-01;1,751;3,126;Berlin;Germany;52.24N;13.14E
1825-02-01;0,858;1,731;Berlin;Germany;52.24N;13.14E
1825-03-01;0,609;3,023;Berlin;Germany;52.24N;13.14E
1825-04-01;9,29;2,733;Berlin;Germany;52.24N;13.14E
1825-05-01;13,333;0,988;Berlin;Germany;52.24N;13.14E
1825-06-01;16,065;1,16;Berlin;Germany;52.24N;13.14E
1825-07-01;18,073;3,405;Berlin;Germany;52.24N;13.14E
1825-08-01;17,829;3,225;Berlin;Germany;52.24N;13.14E
1825-09-01;15,172;2,827;Berlin;Germany;52.24N;13.14E
1825-10-01;9;2,234;Berlin;Germany;52.24N;13.14E
1825-11-01;5,569;2,327;Berlin;Germany;52.24N;13.14E
1825-12-01;4,321;1,134;Berlin;Germany;52.24N;13.14E
1826-01-01;-6,451;1,225;Berlin;Germany;52.24N;13.14E
1826-02-01;1,711;2,378;Berlin;Germany;52.24N;13.14E
1826-03-01;4,389;2,042;Berlin;Germany;52.24N;13.14E
1826-04-01;8,118;3,176;Berlin;Germany;52.24N;13.14E
1826-05-01;12,878;1,67;Berlin;Germany;52.24N;13.14E
1826-06-01;18,133;2,835;Berlin;Germany;52.24N;13.14E
1826-07-01;21,821;1,622;Berlin;Germany;52.24N;13.14E
1826-08-01;21,19;1,891;Berlin;Germany;52.24N;13.14E
1826-09-01;14,666;2,873;Berlin;Germany;52.24N;13.14E
1826-10-01;10,107;2,814;Berlin;Germany;52.24N;13.14E
1826-11-01;3,427;0,755;Berlin;Germany;52.24N;13.14E
1826-12-01;2,159;3,186;Berlin;Germany;52.24N;13.14E
1827-01-01;-2,142;3,339;Berlin;Germany;52.24N;13.14E
1827-02-01;-6,391;1,167;Berlin;Germany;52.24N;13.14E
1827-03-01;4,842;2,135;Berlin;Germany;52.24N;13.14E
1827-04-01;10,649;4,241;Berlin;Germany;52.24N;13.14E
1827-05-01;15,656;2,776;Berlin;Germany;52.24N;13.14E
1827-06-01;18,514;2,433;Berlin;Germany;52.24N;13.14E
1827-07-01;19,413;1,251;Berlin;Germany;52.24N;13.14E
1827-08-01;17,636;1,795;Berlin;Germany;52.24N;13.14E
1827-09-01;15,237;1,096;Berlin;Germany;52.24N;13.14E
1827-10-01;10,071;0,8;Berlin;Germany;52.24N;13.14E
1827-11-01;1,103;1,125;Berlin;Germany;52.24N;13.14E
1827-12-01;3,309;4,204;Berlin;Germany;52.24N;13.14E
1828-01-01;-2,116;2,675;Berlin;Germany;52.24N;13.14E
1828-02-01;-0,848;2,312;Berlin;Germany;52.24N;13.14E
1828-03-01;4,199;2,395;Berlin;Germany;52.24N;13.14E
1828-04-01;9,482;2,794;Berlin;Germany;52.24N;13.14E
1828-05-01;13,557;3,314;Berlin;Germany;52.24N;13.14E
1828-06-01;17,426;3,138;Berlin;Germany;52.24N;13.14E
1828-07-01;19,72;1,514;Berlin;Germany;52.24N;13.14E
1828-08-01;16,795;2,425;Berlin;Germany;52.24N;13.14E
1828-09-01;14,039;1,142;Berlin;Germany;52.24N;13.14E
1828-10-01;8,65;1,28;Berlin;Germany;52.24N;13.14E
1828-11-01;4,171;1,803;Berlin;Germany;52.24N;13.14E
1828-12-01;2,256;2,962;Berlin;Germany;52.24N;13.14E
1829-01-01;-5,634;1,812;Berlin;Germany;52.24N;13.14E
1829-02-01;-4,069;4,023;Berlin;Germany;52.24N;13.14E
1829-03-01;1,494;1,856;Berlin;Germany;52.24N;13.14E
1829-04-01;8,314;1,961;Berlin;Germany;52.24N;13.14E
1829-05-01;12,719;4,392;Berlin;Germany;52.24N;13.14E
1829-06-01;16,696;2,836;Berlin;Germany;52.24N;13.14E
1829-07-01;18,865;1,398;Berlin;Germany;52.24N;13.14E
1829-08-01;16,689;1,995;Berlin;Germany;52.24N;13.14E
1829-09-01;13,816;2,367;Berlin;Germany;52.24N;13.14E
1829-10-01;7,286;2,154;Berlin;Germany;52.24N;13.14E
1829-11-01;0,272;3,411;Berlin;Germany;52.24N;13.14E
1829-12-01;-8,242;5,54;Berlin;Germany;52.24N;13.14E
1830-01-01;-7,604;3,115;Berlin;Germany;52.24N;13.14E
1830-02-01;-3,722;1,428;Berlin;Germany;52.24N;13.14E
1830-03-01;4,468;1,336;Berlin;Germany;52.24N;13.14E
1830-04-01;9,868;1,506;Berlin;Germany;52.24N;13.14E
1830-05-01;13,484;1,104;Berlin;Germany;52.24N;13.14E
1830-06-01;16,903;3,335;Berlin;Germany;52.24N;13.14E
1830-07-01;18,725;2,084;Berlin;Germany;52.24N;13.14E
1830-08-01;17,355;2,704;Berlin;Germany;52.24N;13.14E
1830-09-01;13,375;3,09;Berlin;Germany;52.24N;13.14E
1830-10-01;8,501;3,699;Berlin;Germany;52.24N;13.14E
1830-11-01;5,76;1,897;Berlin;Germany;52.24N;13.14E
1830-12-01;-0,161;2,203;Berlin;Germany;52.24N;13.14E
1831-01-01;-4,235;2,93;Berlin;Germany;52.24N;13.14E
1831-02-01;0,791;5,874;Berlin;Germany;52.24N;13.14E
1831-03-01;3,549;4,504;Berlin;Germany;52.24N;13.14E
1831-04-01;10,996;1,28;Berlin;Germany;52.24N;13.14E
1831-05-01;12,756;4,05;Berlin;Germany;52.24N;13.14E
1831-06-01;16;3,08;Berlin;Germany;52.24N;13.14E
1831-07-01;19,295;2,354;Berlin;Germany;52.24N;13.14E
1831-08-01;18,195;2,434;Berlin;Germany;52.24N;13.14E
1831-09-01;12,821;2,041;Berlin;Germany;52.24N;13.14E
1831-10-01;11,828;2,147;Berlin;Germany;52.24N;13.14E
1831-11-01;3,321;6,03;Berlin;Germany;52.24N;13.14E
1831-12-01;1,887;4,514;Berlin;Germany;52.24N;13.14E
1832-01-01;-1,671;2,292;Berlin;Germany;52.24N;13.14E
1832-02-01;0,577;2,944;Berlin;Germany;52.24N;13.14E
1832-03-01;3,574;1,585;Berlin;Germany;52.24N;13.14E
1832-04-01;8,503;3,686;Berlin;Germany;52.24N;13.14E
1832-05-01;11,654;2,327;Berlin;Germany;52.24N;13.14E
1832-06-01;16,762;2,321;Berlin;Germany;52.24N;13.14E
1832-07-01;16,016;3,426;Berlin;Germany;52.24N;13.14E
1832-08-01;18,302;2,26;Berlin;Germany;52.24N;13.14E
1832-09-01;13,124;3,337;Berlin;Germany;52.24N;13.14E
1832-10-01;9,208;2,552;Berlin;Germany;52.24N;13.14E
1832-11-01;2,939;0,941;Berlin;Germany;52.24N;13.14E
1832-12-01;1,07;5,083;Berlin;Germany;52.24N;13.14E
1833-01-01;-3,579;3,521;Berlin;Germany;52.24N;13.14E
1833-02-01;3,749;1,976;Berlin;Germany;52.24N;13.14E
1833-03-01;2,393;3,218;Berlin;Germany;52.24N;13.14E
1833-04-01;6,439;2,015;Berlin;Germany;52.24N;13.14E
1833-05-01;16,841;1,702;Berlin;Germany;52.24N;13.14E
1833-06-01;18,33;2,08;Berlin;Germany;52.24N;13.14E
1833-07-01;17,571;1,658;Berlin;Germany;52.24N;13.14E
1833-08-01;14,518;2,45;Berlin;Germany;52.24N;13.14E
1833-09-01;13,586;1,281;Berlin;Germany;52.24N;13.14E
1833-10-01;8,214;1,353;Berlin;Germany;52.24N;13.14E
1833-11-01;3,999;1,851;Berlin;Germany;52.24N;13.14E
1833-12-01;4,56;2,791;Berlin;Germany;52.24N;13.14E
1834-01-01;3,659;2,28;Berlin;Germany;52.24N;13.14E
1834-02-01;1,156;3,037;Berlin;Germany;52.24N;13.14E
1834-03-01;4,153;2,527;Berlin;Germany;52.24N;13.14E
1834-04-01;7,277;2,735;Berlin;Germany;52.24N;13.14E
1834-05-01;15,671;1,37;Berlin;Germany;52.24N;13.14E
1834-06-01;18,377;2,946;Berlin;Germany;52.24N;13.14E
1834-07-01;22,636;1,41;Berlin;Germany;52.24N;13.14E
1834-08-01;20,532;1,34;Berlin;Germany;52.24N;13.14E
1834-09-01;15,455;3,091;Berlin;Germany;52.24N;13.14E
1834-10-01;9,203;1,465;Berlin;Germany;52.24N;13.14E
1834-11-01;4,463;2,936;Berlin;Germany;52.24N;13.14E
1834-12-01;2,2;1,603;Berlin;Germany;52.24N;13.14E
1835-01-01;1,063;2,6;Berlin;Germany;52.24N;13.14E
1835-02-01;2,882;2,238;Berlin;Germany;52.24N;13.14E
1835-03-01;4,053;2,2;Berlin;Germany;52.24N;13.14E
1835-04-01;7,403;2,736;Berlin;Germany;52.24N;13.14E
1835-05-01;12,637;1,526;Berlin;Germany;52.24N;13.14E
1835-06-01;17,252;2,28;Berlin;Germany;52.24N;13.14E
1835-07-01;19,18;1,86;Berlin;Germany;52.24N;13.14E
1835-08-01;17,34;0,864;Berlin;Germany;52.24N;13.14E
1835-09-01;15,435;1,851;Berlin;Germany;52.24N;13.14E
1835-10-01;8,289;1,32;Berlin;Germany;52.24N;13.14E
1835-11-01;0,688;1,479;Berlin;Germany;52.24N;13.14E
1835-12-01;-0,509;1,504;Berlin;Germany;52.24N;13.14E
1836-01-01;-0,706;0,953;Berlin;Germany;52.24N;13.14E
1836-02-01;1,232;2,2;Berlin;Germany;52.24N;13.14E
1836-03-01;7,612;1,139;Berlin;Germany;52.24N;13.14E
1836-04-01;8,239;1,076;Berlin;Germany;52.24N;13.14E
1836-05-01;10,551;1,66;Berlin;Germany;52.24N;13.14E
1836-06-01;17,217;1,434;Berlin;Germany;52.24N;13.14E
1836-07-01;17,514;1,764;Berlin;Germany;52.24N;13.14E
1836-08-01;16,226;1,577;Berlin;Germany;52.24N;13.14E
1836-09-01;13,269;2,604;Berlin;Germany;52.24N;13.14E
1836-10-01;10,595;5,494;Berlin;Germany;52.24N;13.14E
1836-11-01;2,88;1,894;Berlin;Germany;52.24N;13.14E
1836-12-01;1,98;2,8;Berlin;Germany;52.24N;13.14E
1837-01-01;0,075;2,645;Berlin;Germany;52.24N;13.14E
1837-02-01;0,341;1,704;Berlin;Germany;52.24N;13.14E
1837-03-01;0,55;2,006;Berlin;Germany;52.24N;13.14E
1837-04-01;5,938;1,307;Berlin;Germany;52.24N;13.14E
1837-05-01;11,199;1,74;Berlin;Germany;52.24N;13.14E
1837-06-01;16,394;2,107;Berlin;Germany;52.24N;13.14E
1837-07-01;16,922;1,329;Berlin;Germany;52.24N;13.14E
1837-08-01;18,916;1,06;Berlin;Germany;52.24N;13.14E
1837-09-01;12,977;1,281;Berlin;Germany;52.24N;13.14E
1837-10-01;9,518;2,641;Berlin;Germany;52.24N;13.14E
1837-11-01;4,407;2,312;Berlin;Germany;52.24N;13.14E
1837-12-01;0,236;4,095;Berlin;Germany;52.24N;13.14E
1838-01-01;-9,813;3,067;Berlin;Germany;52.24N;13.14E
1838-02-01;-5,236;1,313;Berlin;Germany;52.24N;13.14E
1838-03-01;3,306;1,521;Berlin;Germany;52.24N;13.14E
1838-04-01;5,988;1,424;Berlin;Germany;52.24N;13.14E
1838-05-01;12,89;0,721;Berlin;Germany;52.24N;13.14E
1838-06-01;16,646;1,672;Berlin;Germany;52.24N;13.14E
1838-07-01;17,863;3,797;Berlin;Germany;52.24N;13.14E
1838-08-01;15,614;3,461;Berlin;Germany;52.24N;13.14E
1838-09-01;15,639;1,541;Berlin;Germany;52.24N;13.14E
1838-10-01;8,134;3,965;Berlin;Germany;52.24N;13.14E
1838-11-01;2,1;3,045;Berlin;Germany;52.24N;13.14E
1838-12-01;0,6;2,723;Berlin;Germany;52.24N;13.14E
1839-01-01;-0,784;1,514;Berlin;Germany;52.24N;13.14E
1839-02-01;1,072;1,626;Berlin;Germany;52.24N;13.14E
1839-03-01;0,585;0,928;Berlin;Germany;52.24N;13.14E
1839-04-01;4,707;1,788;Berlin;Germany;52.24N;13.14E
1839-05-01;13,472;0,634;Berlin;Germany;52.24N;13.14E
1839-06-01;18,083;1,025;Berlin;Germany;52.24N;13.14E
1839-07-01;19,327;3,296;Berlin;Germany;52.24N;13.14E
1839-08-01;16,703;2,432;Berlin;Germany;52.24N;13.14E
1839-09-01;15,548;1,385;Berlin;Germany;52.24N;13.14E
1839-10-01;9,64;1,662;Berlin;Germany;52.24N;13.14E
1839-11-01;5,221;1,984;Berlin;Germany;52.24N;13.14E
1839-12-01;-0,017;1,538;Berlin;Germany;52.24N;13.14E
1840-01-01;-1,193;2,129;Berlin;Germany;52.24N;13.14E
1840-02-01;0,423;2,173;Berlin;Germany;52.24N;13.14E
1840-03-01;0,609;1,044;Berlin;Germany;52.24N;13.14E
1840-04-01;8,859;2,745;Berlin;Germany;52.24N;13.14E
1840-05-01;12,094;1,618;Berlin;Germany;52.24N;13.14E
1840-06-01;16,329;1,41;Berlin;Germany;52.24N;13.14E
1840-07-01;17,171;1,286;Berlin;Germany;52.24N;13.14E
1840-08-01;16,944;1,195;Berlin;Germany;52.24N;13.14E
1840-09-01;14,222;1,162;Berlin;Germany;52.24N;13.14E
1840-10-01;7,028;2,048;Berlin;Germany;52.24N;13.14E
1840-11-01;6,025;3,21;Berlin;Germany;52.24N;13.14E
1840-12-01;-5,578;1,742;Berlin;Germany;52.24N;13.14E
1841-01-01;-1,851;2,235;Berlin;Germany;52.24N;13.14E
1841-02-01;-4,976;0,996;Berlin;Germany;52.24N;13.14E
1841-03-01;4,714;3,745;Berlin;Germany;52.24N;13.14E
1841-04-01;9,438;1,876;Berlin;Germany;52.24N;13.14E
1841-05-01;16,613;0,678;Berlin;Germany;52.24N;13.14E
1841-06-01;15,761;0,928;Berlin;Germany;52.24N;13.14E
1841-07-01;16,907;1,435;Berlin;Germany;52.24N;13.14E
1841-08-01;17,624;1,556;Berlin;Germany;52.24N;13.14E
1841-09-01;15,058;0,881;Berlin;Germany;52.24N;13.14E
1841-10-01;10,847;1,215;Berlin;Germany;52.24N;13.14E
1841-11-01;5,009;0,592;Berlin;Germany;52.24N;13.14E
1841-12-01;3,626;1,819;Berlin;Germany;52.24N;13.14E
1842-01-01;-4,033;1,595;Berlin;Germany;52.24N;13.14E
1842-02-01;0,154;1,787;Berlin;Germany;52.24N;13.14E
1842-03-01;4,491;2,371;Berlin;Germany;52.24N;13.14E
1842-04-01;6,155;2,093;Berlin;Germany;52.24N;13.14E
1842-05-01;14,437;1,113;Berlin;Germany;52.24N;13.14E
1842-06-01;16,525;0,867;Berlin;Germany;52.24N;13.14E
1842-07-01;17,424;1,265;Berlin;Germany;52.24N;13.14E
1842-08-01;21,24;1,449;Berlin;Germany;52.24N;13.14E
1842-09-01;14,527;1,342;Berlin;Germany;52.24N;13.14E
1842-10-01;7,386;1,053;Berlin;Germany;52.24N;13.14E
1842-11-01;0,875;1,758;Berlin;Germany;52.24N;13.14E
1842-12-01;2,93;1,491;Berlin;Germany;52.24N;13.14E
1843-01-01;0,775;1,53;Berlin;Germany;52.24N;13.14E
1843-02-01;2,917;1,28;Berlin;Germany;52.24N;13.14E
1843-03-01;2,206;1,647;Berlin;Germany;52.24N;13.14E
1843-04-01;8,761;1,464;Berlin;Germany;52.24N;13.14E
1843-05-01;11,173;1,091;Berlin;Germany;52.24N;13.14E
1843-06-01;15,621;1,371;Berlin;Germany;52.24N;13.14E
1843-07-01;17,925;0,939;Berlin;Germany;52.24N;13.14E
1843-08-01;18,914;1,786;Berlin;Germany;52.24N;13.14E
1843-09-01;13,413;0,435;Berlin;Germany;52.24N;13.14E
1843-10-01;8,729;1,395;Berlin;Germany;52.24N;13.14E
1843-11-01;5,558;0,43;Berlin;Germany;52.24N;13.14E
1843-12-01;4,121;2,53;Berlin;Germany;52.24N;13.14E
1844-01-01;-1,107;0,896;Berlin;Germany;52.24N;13.14E
1844-02-01;-1,448;1,561;Berlin;Germany;52.24N;13.14E
1844-03-01;1,756;2,398;Berlin;Germany;52.24N;13.14E
1844-04-01;8,968;1,109;Berlin;Germany;52.24N;13.14E
1844-05-01;13,526;0,649;Berlin;Germany;52.24N;13.14E
1844-06-01;16,024;1,001;Berlin;Germany;52.24N;13.14E
1844-07-01;15,643;0,955;Berlin;Germany;52.24N;13.14E
1844-08-01;15,647;2,806;Berlin;Germany;52.24N;13.14E
1844-09-01;14,478;0,598;Berlin;Germany;52.24N;13.14E
1844-10-01;9,304;0,743;Berlin;Germany;52.24N;13.14E
1844-11-01;5,119;0,608;Berlin;Germany;52.24N;13.14E
1844-12-01;-3,755;1,259;Berlin;Germany;52.24N;13.14E
1845-01-01;0,28;1,968;Berlin;Germany;52.24N;13.14E
1845-02-01;-5,453;3,478;Berlin;Germany;52.24N;13.14E
1845-03-01;-3,967;0,952;Berlin;Germany;52.24N;13.14E
1845-04-01;8,702;1,181;Berlin;Germany;52.24N;13.14E
1845-05-01;11,381;1,54;Berlin;Germany;52.24N;13.14E
1845-06-01;17,804;1,357;Berlin;Germany;52.24N;13.14E
1845-07-01;19,441;1,248;Berlin;Germany;52.24N;13.14E
1845-08-01;16,409;0,897;Berlin;Germany;52.24N;13.14E
1845-09-01;13,028;0,971;Berlin;Germany;52.24N;13.14E
1845-10-01;9,319;0,852;Berlin;Germany;52.24N;13.14E
1845-11-01;5,813;0,884;Berlin;Germany;52.24N;13.14E
1845-12-01;2,305;2,484;Berlin;Germany;52.24N;13.14E
1846-01-01;0,51;1,78;Berlin;Germany;52.24N;13.14E
1846-02-01;3,288;1,637;Berlin;Germany;52.24N;13.14E
1846-03-01;6,875;1,583;Berlin;Germany;52.24N;13.14E
1846-04-01;8,978;1,536;Berlin;Germany;52.24N;13.14E
1846-05-01;12,481;2,218;Berlin;Germany;52.24N;13.14E
1846-06-01;18,41;1,874;Berlin;Germany;52.24N;13.14E
1846-07-01;20,017;2,231;Berlin;Germany;52.24N;13.14E
1846-08-01;20,959;1,462;Berlin;Germany;52.24N;13.14E
1846-09-01;15,046;1,746;Berlin;Germany;52.24N;13.14E
1846-10-01;11,449;0,85;Berlin;Germany;52.24N;13.14E
