dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
01.03.1921;-7,029;1,658;Abakan;Russia;53.84N;91.36E
01.04.1921;0,31;0,76;Abakan;Russia;53.84N;91.36E
01.05.1921;7,075;0,456;Abakan;Russia;53.84N;91.36E
01.06.1921;14,887;0,739;Abakan;Russia;53.84N;91.36E
01.07.1921;20,953;1,18;Abakan;Russia;53.84N;91.36E
01.08.1921;15,806;1,549;Abakan;Russia;53.84N;91.36E
01.09.1921;9,137;0,457;Abakan;Russia;53.84N;91.36E
01.10.1921;1,394;1,27;Abakan;Russia;53.84N;91.36E
01.11.1921;-10,211;0,672;Abakan;Russia;53.84N;91.36E
01.12.1921;-15,98;2,657;Abakan;Russia;53.84N;91.36E
01.01.1922;-26,791;1,741;Abakan;Russia;53.84N;91.36E
01.02.1922;-19,976;4,605;Abakan;Russia;53.84N;91.36E
01.03.1922;-6,625;0,745;Abakan;Russia;53.84N;91.36E
01.04.1922;0,966;2,786;Abakan;Russia;53.84N;91.36E
01.05.1922;8,863;1,571;Abakan;Russia;53.84N;91.36E
01.06.1922;16,523;0,696;Abakan;Russia;53.84N;91.36E
01.07.1922;21,492;1,086;Abakan;Russia;53.84N;91.36E
01.08.1922;16,42;0,859;Abakan;Russia;53.84N;91.36E
01.09.1922;7,075;0,726;Abakan;Russia;53.84N;91.36E
01.10.1922;0,171;1,33;Abakan;Russia;53.84N;91.36E
01.11.1922;-11,971;1,033;Abakan;Russia;53.84N;91.36E
01.12.1922;-17,332;1,439;Abakan;Russia;53.84N;91.36E
01.01.1923;-20,524;1,547;Abakan;Russia;53.84N;91.36E
01.02.1923;-23,618;1,847;Abakan;Russia;53.84N;91.36E
01.03.1923;-7,931;1,141;Abakan;Russia;53.84N;91.36E
01.04.1923;2,591;1,431;Abakan;Russia;53.84N;91.36E
01.05.1923;8,714;0,83;Abakan;Russia;53.84N;91.36E
01.06.1923;16,296;1,058;Abakan;Russia;53.84N;91.36E
01.07.1923;19,088;0,688;Abakan;Russia;53.84N;91.36E
01.08.1923;17,429;0,688;Abakan;Russia;53.84N;91.36E
01.09.1923;9,739;0,9;Abakan;Russia;53.84N;91.36E
01.10.1923;1,574;1,764;Abakan;Russia;53.84N;91.36E
01.11.1923;-12,32;0,544;Abakan;Russia;53.84N;91.36E
01.12.1923;-15,78;0,993;Abakan;Russia;53.84N;91.36E
01.01.1924;-17,931;4,315;Abakan;Russia;53.84N;91.36E
01.02.1924;-23,883;1,859;Abakan;Russia;53.84N;91.36E
01.03.1924;-12,914;2,259;Abakan;Russia;53.84N;91.36E
01.04.1924;1,601;0,73;Abakan;Russia;53.84N;91.36E
01.05.1924;10,989;0,657;Abakan;Russia;53.84N;91.36E
01.06.1924;13,391;0,944;Abakan;Russia;53.84N;91.36E
01.07.1924;20,977;0,626;Abakan;Russia;53.84N;91.36E
01.08.1924;15,6;1,211;Abakan;Russia;53.84N;91.36E
01.09.1924;9,152;0,937;Abakan;Russia;53.84N;91.36E
01.10.1924;-0,694;0,783;Abakan;Russia;53.84N;91.36E
01.11.1924;-6,197;0,894;Abakan;Russia;53.84N;91.36E
01.12.1924;-13,36;1,58;Abakan;Russia;53.84N;91.36E
01.01.1925;-15,13;1,799;Abakan;Russia;53.84N;91.36E
01.02.1925;-18,876;1,088;Abakan;Russia;53.84N;91.36E
01.03.1925;-11,603;1,9;Abakan;Russia;53.84N;91.36E
01.04.1925;-0,073;1,819;Abakan;Russia;53.84N;91.36E
01.05.1925;7,476;0,537;Abakan;Russia;53.84N;91.36E
01.06.1925;14,352;0,884;Abakan;Russia;53.84N;91.36E
01.07.1925;16,16;0,375;Abakan;Russia;53.84N;91.36E
01.08.1925;16,103;0,565;Abakan;Russia;53.84N;91.36E
01.09.1925;9,684;0,49;Abakan;Russia;53.84N;91.36E
01.10.1925;2,838;1,825;Abakan;Russia;53.84N;91.36E
01.11.1925;-5,744;1,029;Abakan;Russia;53.84N;91.36E
01.12.1925;-15,772;0,808;Abakan;Russia;53.84N;91.36E
01.01.1926;-18,438;1,763;Abakan;Russia;53.84N;91.36E
01.02.1926;-18,036;1,049;Abakan;Russia;53.84N;91.36E
01.03.1926;-4,447;0,999;Abakan;Russia;53.84N;91.36E
01.04.1926;3,763;0,75;Abakan;Russia;53.84N;91.36E
01.05.1926;6,231;0,509;Abakan;Russia;53.84N;91.36E
01.06.1926;16,281;0,898;Abakan;Russia;53.84N;91.36E
01.07.1926;19,094;1,235;Abakan;Russia;53.84N;91.36E
01.08.1926;15,424;0,699;Abakan;Russia;53.84N;91.36E
01.09.1926;9,092;0,842;Abakan;Russia;53.84N;91.36E
01.10.1926;1,074;1,243;Abakan;Russia;53.84N;91.36E
01.11.1926;-8,191;0,685;Abakan;Russia;53.84N;91.36E
01.12.1926;-22,87;0,996;Abakan;Russia;53.84N;91.36E
01.01.1927;-20,821;3,096;Abakan;Russia;53.84N;91.36E
01.02.1927;-17,365;0,946;Abakan;Russia;53.84N;91.36E
01.03.1927;-14,383;0,539;Abakan;Russia;53.84N;91.36E
01.04.1927;0,624;0,576;Abakan;Russia;53.84N;91.36E
01.05.1927;11,429;1,706;Abakan;Russia;53.84N;91.36E
01.06.1927;14,709;1,293;Abakan;Russia;53.84N;91.36E
01.07.1927;17,573;0,581;Abakan;Russia;53.84N;91.36E
01.08.1927;14,623;0,771;Abakan;Russia;53.84N;91.36E
01.09.1927;9,806;1,232;Abakan;Russia;53.84N;91.36E
01.10.1927;0,469;0,366;Abakan;Russia;53.84N;91.36E
01.11.1927;-9,334;1,405;Abakan;Russia;53.84N;91.36E
01.12.1927;-17,844;1,421;Abakan;Russia;53.84N;91.36E
01.01.1928;-18,174;1,565;Abakan;Russia;53.84N;91.36E
01.02.1928;-18,112;0,45;Abakan;Russia;53.84N;91.36E
01.03.1928;-12,824;0,958;Abakan;Russia;53.84N;91.36E
01.04.1928;1,794;1,163;Abakan;Russia;53.84N;91.36E
01.05.1928;9,157;0,465;Abakan;Russia;53.84N;91.36E
01.06.1928;16,255;0,408;Abakan;Russia;53.84N;91.36E
01.07.1928;18,237;0,73;Abakan;Russia;53.84N;91.36E
01.08.1928;15,376;0,819;Abakan;Russia;53.84N;91.36E
01.09.1928;8,801;0,669;Abakan;Russia;53.84N;91.36E
01.10.1928;1,984;0,902;Abakan;Russia;53.84N;91.36E
01.11.1928;-11,01;2,212;Abakan;Russia;53.84N;91.36E
01.12.1928;-22,839;0,863;Abakan;Russia;53.84N;91.36E
01.01.1929;-22,621;2,85;Abakan;Russia;53.84N;91.36E
01.02.1929;-25,993;2,515;Abakan;Russia;53.84N;91.36E
01.03.1929;-8,344;3,94;Abakan;Russia;53.84N;91.36E
01.04.1929;4,474;0,598;Abakan;Russia;53.84N;91.36E
01.05.1929;7,614;1,246;Abakan;Russia;53.84N;91.36E
01.06.1929;16,523;1,236;Abakan;Russia;53.84N;91.36E
01.07.1929;17,811;2,066;Abakan;Russia;53.84N;91.36E
01.08.1929;14,216;0,264;Abakan;Russia;53.84N;91.36E
01.09.1929;8,812;0,457;Abakan;Russia;53.84N;91.36E
01.10.1929;1,112;0,839;Abakan;Russia;53.84N;91.36E
01.11.1929;-7,64;0,743;Abakan;Russia;53.84N;91.36E
01.12.1929;-25,72;2,937;Abakan;Russia;53.84N;91.36E
01.01.1930;-21,736;1,103;Abakan;Russia;53.84N;91.36E
01.02.1930;-16,767;2,666;Abakan;Russia;53.84N;91.36E
01.03.1930;-7,207;2,045;Abakan;Russia;53.84N;91.36E
01.04.1930;-2,817;1,408;Abakan;Russia;53.84N;91.36E
01.05.1930;8,782;0,383;Abakan;Russia;53.84N;91.36E
01.06.1930;15,219;0,523;Abakan;Russia;53.84N;91.36E
01.07.1930;17,79;0,414;Abakan;Russia;53.84N;91.36E
01.08.1930;14,725;0,29;Abakan;Russia;53.84N;91.36E
01.09.1930;7,065;0,309;Abakan;Russia;53.84N;91.36E
01.10.1930;0,661;1,803;Abakan;Russia;53.84N;91.36E
01.11.1930;-9,828;3,167;Abakan;Russia;53.84N;91.36E
01.12.1930;-18,989;0,775;Abakan;Russia;53.84N;91.36E
01.01.1931;-22,886;3,131;Abakan;Russia;53.84N;91.36E
01.02.1931;-26,158;0,768;Abakan;Russia;53.84N;91.36E
01.03.1931;-9,995;1,776;Abakan;Russia;53.84N;91.36E
01.04.1931;0,463;0,634;Abakan;Russia;53.84N;91.36E
01.05.1931;6,607;0,422;Abakan;Russia;53.84N;91.36E
01.06.1931;17,242;0,734;Abakan;Russia;53.84N;91.36E
01.07.1931;16,332;0,5;Abakan;Russia;53.84N;91.36E
01.08.1931;16,704;0,592;Abakan;Russia;53.84N;91.36E
01.09.1931;8,512;0,483;Abakan;Russia;53.84N;91.36E
01.10.1931;2,964;0,734;Abakan;Russia;53.84N;91.36E
01.11.1931;-11,623;0,644;Abakan;Russia;53.84N;91.36E
01.12.1931;-18,553;1,784;Abakan;Russia;53.84N;91.36E
01.01.1932;-15,145;1,215;Abakan;Russia;53.84N;91.36E
01.02.1932;-17,086;2,762;Abakan;Russia;53.84N;91.36E
01.03.1932;-9,699;1,389;Abakan;Russia;53.84N;91.36E
01.04.1932;2,963;1,007;Abakan;Russia;53.84N;91.36E
01.05.1932;7,244;0,492;Abakan;Russia;53.84N;91.36E
01.06.1932;14,432;0,318;Abakan;Russia;53.84N;91.36E
01.07.1932;20,606;0,542;Abakan;Russia;53.84N;91.36E
01.08.1932;13,758;0,981;Abakan;Russia;53.84N;91.36E
01.09.1932;10,021;0,306;Abakan;Russia;53.84N;91.36E
01.10.1932;3,946;1,081;Abakan;Russia;53.84N;91.36E
01.11.1932;-6,995;0,533;Abakan;Russia;53.84N;91.36E
01.12.1932;-14,064;1,413;Abakan;Russia;53.84N;91.36E
01.01.1933;-27,137;0,62;Abakan;Russia;53.84N;91.36E
01.02.1933;-24,41;1,619;Abakan;Russia;53.84N;91.36E
01.03.1933;-12,216;2,361;Abakan;Russia;53.84N;91.36E
01.04.1933;1,978;0,618;Abakan;Russia;53.84N;91.36E
01.05.1933;8,102;0,533;Abakan;Russia;53.84N;91.36E
01.06.1933;14,469;0,716;Abakan;Russia;53.84N;91.36E
01.07.1933;17,727;0,404;Abakan;Russia;53.84N;91.36E
01.08.1933;16,474;0,566;Abakan;Russia;53.84N;91.36E
01.09.1933;6,784;0,631;Abakan;Russia;53.84N;91.36E
01.10.1933;-1,697;0,38;Abakan;Russia;53.84N;91.36E
01.11.1933;-8,615;0,557;Abakan;Russia;53.84N;91.36E
01.12.1933;-17,005;1,299;Abakan;Russia;53.84N;91.36E
01.01.1934;-19,589;2,65;Abakan;Russia;53.84N;91.36E
01.02.1934;-16,427;2,397;Abakan;Russia;53.84N;91.36E
01.03.1934;-12,918;2,329;Abakan;Russia;53.84N;91.36E
01.04.1934;-1,997;0,865;Abakan;Russia;53.84N;91.36E
01.05.1934;9,1;0,628;Abakan;Russia;53.84N;91.36E
01.06.1934;15,528;0,81;Abakan;Russia;53.84N;91.36E
01.07.1934;15,916;0,307;Abakan;Russia;53.84N;91.36E
01.08.1934;14,669;0,418;Abakan;Russia;53.84N;91.36E
01.09.1934;5,581;0,392;Abakan;Russia;53.84N;91.36E
01.10.1934;-0,094;1,261;Abakan;Russia;53.84N;91.36E
01.11.1934;-10,29;1,111;Abakan;Russia;53.84N;91.36E
01.12.1934;-16,73;1,273;Abakan;Russia;53.84N;91.36E
01.01.1935;-21,206;0,705;Abakan;Russia;53.84N;91.36E
01.02.1935;-15,626;2,272;Abakan;Russia;53.84N;91.36E
01.03.1935;-7,266;0,832;Abakan;Russia;53.84N;91.36E
01.04.1935;-1,294;0,492;Abakan;Russia;53.84N;91.36E
01.05.1935;8,531;0,472;Abakan;Russia;53.84N;91.36E
01.06.1935;16,648;0,528;Abakan;Russia;53.84N;91.36E
01.07.1935;18,844;0,38;Abakan;Russia;53.84N;91.36E
01.08.1935;14,953;0,534;Abakan;Russia;53.84N;91.36E
01.09.1935;9,363;0,449;Abakan;Russia;53.84N;91.36E
01.10.1935;0,478;0,462;Abakan;Russia;53.84N;91.36E
01.11.1935;-13,903;1,033;Abakan;Russia;53.84N;91.36E
01.12.1935;-25,633;0,589;Abakan;Russia;53.84N;91.36E
01.01.1936;-22,079;0,955;Abakan;Russia;53.84N;91.36E
01.02.1936;-20,021;1,436;Abakan;Russia;53.84N;91.36E
01.03.1936;-11,527;0,56;Abakan;Russia;53.84N;91.36E
01.04.1936;-2,558;0,701;Abakan;Russia;53.84N;91.36E
01.05.1936;7,093;0,351;Abakan;Russia;53.84N;91.36E
01.06.1936;13,202;0,198;Abakan;Russia;53.84N;91.36E
01.07.1936;17,841;0,406;Abakan;Russia;53.84N;91.36E
01.08.1936;13,629;0,395;Abakan;Russia;53.84N;91.36E
01.09.1936;8,92;0,297;Abakan;Russia;53.84N;91.36E
01.10.1936;4,06;0,494;Abakan;Russia;53.84N;91.36E
01.11.1936;-8,342;2,023;Abakan;Russia;53.84N;91.36E
01.12.1936;-14,8;1,862;Abakan;Russia;53.84N;91.36E
01.01.1937;-23,02;1,053;Abakan;Russia;53.84N;91.36E
01.02.1937;-17,639;0,496;Abakan;Russia;53.84N;91.36E
01.03.1937;-14,83;0,735;Abakan;Russia;53.84N;91.36E
01.04.1937;-2,805;0,83;Abakan;Russia;53.84N;91.36E
01.05.1937;10,1;1,006;Abakan;Russia;53.84N;91.36E
01.06.1937;15,305;0,709;Abakan;Russia;53.84N;91.36E
01.07.1937;17,24;0,366;Abakan;Russia;53.84N;91.36E
01.08.1937;13,432;0,272;Abakan;Russia;53.84N;91.36E
01.09.1937;7,807;0,307;Abakan;Russia;53.84N;91.36E
01.10.1937;1,88;0,874;Abakan;Russia;53.84N;91.36E
01.11.1937;-11,516;1,19;Abakan;Russia;53.84N;91.36E
01.12.1937;-22,22;0,921;Abakan;Russia;53.84N;91.36E
01.01.1938;-24,274;1,594;Abakan;Russia;53.84N;91.36E
01.02.1938;-15,698;1,262;Abakan;Russia;53.84N;91.36E
01.03.1938;-8,414;1,413;Abakan;Russia;53.84N;91.36E
01.04.1938;4,982;0,484;Abakan;Russia;53.84N;91.36E
01.05.1938;9,166;0,575;Abakan;Russia;53.84N;91.36E
01.06.1938;14,72;0,236;Abakan;Russia;53.84N;91.36E
01.07.1938;18,283;0,382;Abakan;Russia;53.84N;91.36E
01.08.1938;14,489;0,262;Abakan;Russia;53.84N;91.36E
01.09.1938;6,603;0,235;Abakan;Russia;53.84N;91.36E
01.10.1938;0,434;1,279;Abakan;Russia;53.84N;91.36E
01.11.1938;-5,378;1,139;Abakan;Russia;53.84N;91.36E
01.12.1938;-23,978;1,214;Abakan;Russia;53.84N;91.36E
01.01.1939;-20,404;1,674;Abakan;Russia;53.84N;91.36E
01.02.1939;-15,253;0,98;Abakan;Russia;53.84N;91.36E
01.03.1939;-10,541;1,078;Abakan;Russia;53.84N;91.36E
01.04.1939;4,334;0,618;Abakan;Russia;53.84N;91.36E
01.05.1939;8,885;0,397;Abakan;Russia;53.84N;91.36E
01.06.1939;17,218;0,52;Abakan;Russia;53.84N;91.36E
01.07.1939;18,194;0,416;Abakan;Russia;53.84N;91.36E
01.08.1939;16,091;0,222;Abakan;Russia;53.84N;91.36E
01.09.1939;10,316;0,649;Abakan;Russia;53.84N;91.36E
01.10.1939;-1,244;0,364;Abakan;Russia;53.84N;91.36E
01.11.1939;-11,86;0,552;Abakan;Russia;53.84N;91.36E
01.12.1939;-13,559;1,289;Abakan;Russia;53.84N;91.36E
01.01.1940;-27,212;2,26;Abakan;Russia;53.84N;91.36E
01.02.1940;-16,93;0,598;Abakan;Russia;53.84N;91.36E
01.03.1940;-6,104;1,079;Abakan;Russia;53.84N;91.36E
01.04.1940;4,013;0,737;Abakan;Russia;53.84N;91.36E
01.05.1940;9,43;0,319;Abakan;Russia;53.84N;91.36E
01.06.1940;16,33;0,256;Abakan;Russia;53.84N;91.36E
01.07.1940;17,532;0,349;Abakan;Russia;53.84N;91.36E
01.08.1940;15,806;0,488;Abakan;Russia;53.84N;91.36E
01.09.1940;7,266;0,967;Abakan;Russia;53.84N;91.36E
01.10.1940;-0,573;1,062;Abakan;Russia;53.84N;91.36E
01.11.1940;-9,841;1,541;Abakan;Russia;53.84N;91.36E
01.12.1940;-15,589;1,317;Abakan;Russia;53.84N;91.36E
01.01.1941;-19,113;1,221;Abakan;Russia;53.84N;91.36E
01.02.1941;-21,241;0,584;Abakan;Russia;53.84N;91.36E
01.03.1941;-7,504;0,932;Abakan;Russia;53.84N;91.36E
01.04.1941;0,371;1,031;Abakan;Russia;53.84N;91.36E
01.05.1941;8,744;0,317;Abakan;Russia;53.84N;91.36E
01.06.1941;17,167;0,191;Abakan;Russia;53.84N;91.36E
01.07.1941;17,438;0,252;Abakan;Russia;53.84N;91.36E
01.08.1941;15,216;0,213;Abakan;Russia;53.84N;91.36E
01.09.1941;8,878;0,844;Abakan;Russia;53.84N;91.36E
01.10.1941;1,105;0,313;Abakan;Russia;53.84N;91.36E
01.11.1941;-10,839;0,299;Abakan;Russia;53.84N;91.36E
01.12.1941;-18,002;1,661;Abakan;Russia;53.84N;91.36E
01.01.1942;-21,186;2,196;Abakan;Russia;53.84N;91.36E
01.02.1942;-22,18;0,448;Abakan;Russia;53.84N;91.36E
01.03.1942;-7,78;1,429;Abakan;Russia;53.84N;91.36E
01.04.1942;1,361;1,029;Abakan;Russia;53.84N;91.36E
01.05.1942;7,196;0,336;Abakan;Russia;53.84N;91.36E
01.06.1942;16,104;0,248;Abakan;Russia;53.84N;91.36E
01.07.1942;18,693;0,514;Abakan;Russia;53.84N;91.36E
01.08.1942;15,619;0,611;Abakan;Russia;53.84N;91.36E
01.09.1942;10,712;0,597;Abakan;Russia;53.84N;91.36E
01.10.1942;-0,121;0,583;Abakan;Russia;53.84N;91.36E
01.11.1942;-7,51;0,571;Abakan;Russia;53.84N;91.36E
01.12.1942;-16,288;0,511;Abakan;Russia;53.84N;91.36E
01.01.1943;-22,918;1,385;Abakan;Russia;53.84N;91.36E
01.02.1943;-17,731;0,336;Abakan;Russia;53.84N;91.36E
01.03.1943;-10,554;0,516;Abakan;Russia;53.84N;91.36E
01.04.1943;3,231;1,004;Abakan;Russia;53.84N;91.36E
01.05.1943;11,705;0,387;Abakan;Russia;53.84N;91.36E
01.06.1943;16,407;0,364;Abakan;Russia;53.84N;91.36E
01.07.1943;18,5;0,336;Abakan;Russia;53.84N;91.36E
01.08.1943;17,385;0,297;Abakan;Russia;53.84N;91.36E
01.09.1943;9,64;0,351;Abakan;Russia;53.84N;91.36E
01.10.1943;0,17;1,002;Abakan;Russia;53.84N;91.36E
01.11.1943;-11,059;0,266;Abakan;Russia;53.84N;91.36E
01.12.1943;-14,732;0,779;Abakan;Russia;53.84N;91.36E
01.01.1944;-21,194;2,599;Abakan;Russia;53.84N;91.36E
01.02.1944;-15,363;1,304;Abakan;Russia;53.84N;91.36E
01.03.1944;-6,261;0,313;Abakan;Russia;53.84N;91.36E
01.04.1944;3,726;0,406;Abakan;Russia;53.84N;91.36E
01.05.1944;9,366;0,376;Abakan;Russia;53.84N;91.36E
01.06.1944;16,903;0,331;Abakan;Russia;53.84N;91.36E
01.07.1944;17,701;0,412;Abakan;Russia;53.84N;91.36E
01.08.1944;15,785;0,521;Abakan;Russia;53.84N;91.36E
01.09.1944;9,199;0,28;Abakan;Russia;53.84N;91.36E
01.10.1944;0,716;0,475;Abakan;Russia;53.84N;91.36E
01.11.1944;-14,073;0,695;Abakan;Russia;53.84N;91.36E
01.12.1944;-21,777;0,712;Abakan;Russia;53.84N;91.36E
01.01.1945;-23,869;1,326;Abakan;Russia;53.84N;91.36E
01.02.1945;-24,275;2,159;Abakan;Russia;53.84N;91.36E
01.03.1945;-11,961;0,728;Abakan;Russia;53.84N;91.36E
01.04.1945;4,825;0,842;Abakan;Russia;53.84N;91.36E
01.05.1945;13,51;1,009;Abakan;Russia;53.84N;91.36E
01.06.1945;16,434;0,235;Abakan;Russia;53.84N;91.36E
01.07.1945;18,319;0,352;Abakan;Russia;53.84N;91.36E
01.08.1945;15,086;0,211;Abakan;Russia;53.84N;91.36E
01.09.1945;10,471;0,486;Abakan;Russia;53.84N;91.36E
01.10.1945;3,447;0,547;Abakan;Russia;53.84N;91.36E
01.11.1945;-7,73;1,853;Abakan;Russia;53.84N;91.36E
01.12.1945;-18,772;1,941;Abakan;Russia;53.84N;91.36E
01.01.1946;-17,035;2,291;Abakan;Russia;53.84N;91.36E
01.02.1946;-11,452;1,766;Abakan;Russia;53.84N;91.36E
01.03.1946;-12,432;0,778;Abakan;Russia;53.84N;91.36E
01.04.1946;3,132;0,443;Abakan;Russia;53.84N;91.36E
01.05.1946;8,584;0,318;Abakan;Russia;53.84N;91.36E
01.06.1946;14,882;0,556;Abakan;Russia;53.84N;91.36E
01.07.1946;19,094;0,497;Abakan;Russia;53.84N;91.36E
01.08.1946;15,361;0,633;Abakan;Russia;53.84N;91.36E
01.09.1946;6,752;0,829;Abakan;Russia;53.84N;91.36E
01.10.1946;2,244;0,203;Abakan;Russia;53.84N;91.36E
01.11.1946;-8,536;0,796;Abakan;Russia;53.84N;91.36E
01.12.1946;-23,133;0,942;Abakan;Russia;53.84N;91.36E
01.01.1947;-26,073;1,104;Abakan;Russia;53.84N;91.36E
01.02.1947;-20,257;1,379;Abakan;Russia;53.84N;91.36E
01.03.1947;-10,467;0,621;Abakan;Russia;53.84N;91.36E
01.04.1947;4,355;0,499;Abakan;Russia;53.84N;91.36E
01.05.1947;10,773;0,654;Abakan;Russia;53.84N;91.36E
01.06.1947;15,597;0,287;Abakan;Russia;53.84N;91.36E
01.07.1947;17,958;0,31;Abakan;Russia;53.84N;91.36E
01.08.1947;15,095;0,176;Abakan;Russia;53.84N;91.36E
01.09.1947;8,725;0,346;Abakan;Russia;53.84N;91.36E
01.10.1947;2,055;0,818;Abakan;Russia;53.84N;91.36E
01.11.1947;-12,36;1,872;Abakan;Russia;53.84N;91.36E
01.12.1947;-23,375;2,622;Abakan;Russia;53.84N;91.36E
01.01.1948;-17,273;1,073;Abakan;Russia;53.84N;91.36E
01.02.1948;-18,775;1,114;Abakan;Russia;53.84N;91.36E
01.03.1948;-6,136;1,288;Abakan;Russia;53.84N;91.36E
01.04.1948;3,856;0,417;Abakan;Russia;53.84N;91.36E
01.05.1948;8,081;0,321;Abakan;Russia;53.84N;91.36E
01.06.1948;14,297;0,183;Abakan;Russia;53.84N;91.36E
01.07.1948;19,685;0,353;Abakan;Russia;53.84N;91.36E
01.08.1948;14,849;0,229;Abakan;Russia;53.84N;91.36E
01.09.1948;8,752;0,314;Abakan;Russia;53.84N;91.36E
01.10.1948;1,055;0,289;Abakan;Russia;53.84N;91.36E
01.11.1948;-12,197;0,962;Abakan;Russia;53.84N;91.36E
01.12.1948;-16,032;0,796;Abakan;Russia;53.84N;91.36E
01.01.1949;-16,43;1,521;Abakan;Russia;53.84N;91.36E
01.02.1949;-13,171;2,354;Abakan;Russia;53.84N;91.36E
01.03.1949;-9,801;1,388;Abakan;Russia;53.84N;91.36E
01.04.1949;5,011;0,2;Abakan;Russia;53.84N;91.36E
01.05.1949;8,929;0,497;Abakan;Russia;53.84N;91.36E
01.06.1949;14,247;0,202;Abakan;Russia;53.84N;91.36E
01.07.1949;17,758;0,621;Abakan;Russia;53.84N;91.36E
01.08.1949;15,369;0,181;Abakan;Russia;53.84N;91.36E
01.09.1949;7,313;0,472;Abakan;Russia;53.84N;91.36E
01.10.1949;2,984;0,54;Abakan;Russia;53.84N;91.36E
01.11.1949;-11,285;1,11;Abakan;Russia;53.84N;91.36E
01.12.1949;-25,482;1,451;Abakan;Russia;53.84N;91.36E
01.01.1950;-20,919;1,095;Abakan;Russia;53.84N;91.36E
01.02.1950;-19,028;1,792;Abakan;Russia;53.84N;91.36E
01.03.1950;-7,638;1,691;Abakan;Russia;53.84N;91.36E
01.04.1950;-2,033;0,669;Abakan;Russia;53.84N;91.36E
01.05.1950;9,964;0,348;Abakan;Russia;53.84N;91.36E
01.06.1950;16,651;0,237;Abakan;Russia;53.84N;91.36E
01.07.1950;19,262;0,294;Abakan;Russia;53.84N;91.36E
01.08.1950;16,579;0,5;Abakan;Russia;53.84N;91.36E
01.09.1950;10,148;0,364;Abakan;Russia;53.84N;91.36E
01.10.1950;0,327;0,199;Abakan;Russia;53.84N;91.36E
01.11.1950;-15,488;1,042;Abakan;Russia;53.84N;91.36E
01.12.1950;-16,43;0,925;Abakan;Russia;53.84N;91.36E
01.01.1951;-23,478;1,108;Abakan;Russia;53.84N;91.36E
01.02.1951;-22,824;3,027;Abakan;Russia;53.84N;91.36E
01.03.1951;-8,705;1,985;Abakan;Russia;53.84N;91.36E
01.04.1951;2,019;0,957;Abakan;Russia;53.84N;91.36E
01.05.1951;11,544;0,382;Abakan;Russia;53.84N;91.36E
01.06.1951;16,849;0,712;Abakan;Russia;53.84N;91.36E
01.07.1951;18,752;0,493;Abakan;Russia;53.84N;91.36E
01.08.1951;12,738;0,457;Abakan;Russia;53.84N;91.36E
01.09.1951;9,582;0,692;Abakan;Russia;53.84N;91.36E
01.10.1951;0,524;0,321;Abakan;Russia;53.84N;91.36E
01.11.1951;-7,967;0,999;Abakan;Russia;53.84N;91.36E
01.12.1951;-11,491;0,305;Abakan;Russia;53.84N;91.36E
01.01.1952;-16,497;2,106;Abakan;Russia;53.84N;91.36E
01.02.1952;-21,395;1,56;Abakan;Russia;53.84N;91.36E
01.03.1952;-10,38;1,128;Abakan;Russia;53.84N;91.36E
01.04.1952;-0,519;0,494;Abakan;Russia;53.84N;91.36E
01.05.1952;10,095;0,311;Abakan;Russia;53.84N;91.36E
01.06.1952;16,579;0,311;Abakan;Russia;53.84N;91.36E
01.07.1952;18,266;0,341;Abakan;Russia;53.84N;91.36E
01.08.1952;15,798;0,574;Abakan;Russia;53.84N;91.36E
01.09.1952;9,966;0,26;Abakan;Russia;53.84N;91.36E
01.10.1952;-0,125;0,872;Abakan;Russia;53.84N;91.36E
01.11.1952;-17,311;0,892;Abakan;Russia;53.84N;91.36E
01.12.1952;-18,253;1,109;Abakan;Russia;53.84N;91.36E
01.01.1953;-19,065;1,007;Abakan;Russia;53.84N;91.36E
01.02.1953;-19,124;2,042;Abakan;Russia;53.84N;91.36E
01.03.1953;-5,506;1,766;Abakan;Russia;53.84N;91.36E
01.04.1953;3,144;0,497;Abakan;Russia;53.84N;91.36E
01.05.1953;10,72;0,401;Abakan;Russia;53.84N;91.36E
01.06.1953;17,492;0,347;Abakan;Russia;53.84N;91.36E
01.07.1953;20,434;0,361;Abakan;Russia;53.84N;91.36E
01.08.1953;14,622;0,231;Abakan;Russia;53.84N;91.36E
01.09.1953;11,699;0,897;Abakan;Russia;53.84N;91.36E
01.10.1953;1,054;0,831;Abakan;Russia;53.84N;91.36E
01.11.1953;-13,638;1,463;Abakan;Russia;53.84N;91.36E
01.12.1953;-15,251;0,414;Abakan;Russia;53.84N;91.36E
01.01.1954;-21,162;0,66;Abakan;Russia;53.84N;91.36E
01.02.1954;-20,071;0,741;Abakan;Russia;53.84N;91.36E
01.03.1954;-10,866;1,005;Abakan;Russia;53.84N;91.36E
01.04.1954;-0,416;0,637;Abakan;Russia;53.84N;91.36E
01.05.1954;6,128;0,299;Abakan;Russia;53.84N;91.36E
01.06.1954;16,683;0,304;Abakan;Russia;53.84N;91.36E
01.07.1954;16,232;0,673;Abakan;Russia;53.84N;91.36E
01.08.1954;17,465;0,16;Abakan;Russia;53.84N;91.36E
01.09.1954;9,81;0,336;Abakan;Russia;53.84N;91.36E
01.10.1954;2,165;0,475;Abakan;Russia;53.84N;91.36E
01.11.1954;-10,015;0,635;Abakan;Russia;53.84N;91.36E
