dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1810-07-01;14,9;3,96;Bern;Switzerland;47.42N;8.29E
1810-08-01;14,698;2,795;Bern;Switzerland;47.42N;8.29E
1810-09-01;13,761;1,726;Bern;Switzerland;47.42N;8.29E
1810-10-01;7,406;5,349;Bern;Switzerland;47.42N;8.29E
1810-11-01;3,12;3,42;Bern;Switzerland;47.42N;8.29E
1810-12-01;0,494;4,042;Bern;Switzerland;47.42N;8.29E
1811-01-01;-5,67;3,526;Bern;Switzerland;47.42N;8.29E
1811-02-01;0,801;5,972;Bern;Switzerland;47.42N;8.29E
1811-03-01;4,391;2,936;Bern;Switzerland;47.42N;8.29E
1811-04-01;7,849;1,406;Bern;Switzerland;47.42N;8.29E
1811-05-01;13,656;4,057;Bern;Switzerland;47.42N;8.29E
1811-06-01;15,953;4,085;Bern;Switzerland;47.42N;8.29E
1811-07-01;17,269;3,314;Bern;Switzerland;47.42N;8.29E
1811-08-01;14,967;5,17;Bern;Switzerland;47.42N;8.29E
1811-09-01;12,415;3,276;Bern;Switzerland;47.42N;8.29E
1811-10-01;9,969;5,81;Bern;Switzerland;47.42N;8.29E
1811-11-01;3,487;6,071;Bern;Switzerland;47.42N;8.29E
1811-12-01;-1,805;3,366;Bern;Switzerland;47.42N;8.29E
1812-01-01;-6,294;3,317;Bern;Switzerland;47.42N;8.29E
1812-02-01;0,307;1,457;Bern;Switzerland;47.42N;8.29E
1812-03-01;1,464;3,46;Bern;Switzerland;47.42N;8.29E
1812-04-01;3,339;3,212;Bern;Switzerland;47.42N;8.29E
1812-05-01;12,02;3,179;Bern;Switzerland;47.42N;8.29E
1812-06-01;13,904;1,335;Bern;Switzerland;47.42N;8.29E
1812-07-01;14,36;2,054;Bern;Switzerland;47.42N;8.29E
1812-08-01;14,506;5,661;Bern;Switzerland;47.42N;8.29E
1812-09-01;10,95;1,352;Bern;Switzerland;47.42N;8.29E
1812-10-01;7,331;4,188;Bern;Switzerland;47.42N;8.29E
1812-11-01;-0,158;3,89;Bern;Switzerland;47.42N;8.29E
1812-12-01;-5,968;4,165;Bern;Switzerland;47.42N;8.29E
1813-01-01;-5,009;5,273;Bern;Switzerland;47.42N;8.29E
1813-02-01;0,905;2,174;Bern;Switzerland;47.42N;8.29E
1813-03-01;1,719;9,276;Bern;Switzerland;47.42N;8.29E
1813-04-01;7,218;1,152;Bern;Switzerland;47.42N;8.29E
1813-05-01;11,943;7,235;Bern;Switzerland;47.42N;8.29E
1813-06-01;12,578;3,611;Bern;Switzerland;47.42N;8.29E
1813-07-01;13,416;2,226;Bern;Switzerland;47.42N;8.29E
1813-08-01;13,486;1,193;Bern;Switzerland;47.42N;8.29E
1813-09-01;10,34;2,175;Bern;Switzerland;47.42N;8.29E
1813-10-01;6,807;1,538;Bern;Switzerland;47.42N;8.29E
1813-11-01;1,158;2,371;Bern;Switzerland;47.42N;8.29E
1813-12-01;-1,619;2,35;Bern;Switzerland;47.42N;8.29E
1814-01-01;-4,376;4,126;Bern;Switzerland;47.42N;8.29E
1814-02-01;-6,021;1,674;Bern;Switzerland;47.42N;8.29E
1814-03-01;-0,259;2,88;Bern;Switzerland;47.42N;8.29E
1814-04-01;7,564;1,469;Bern;Switzerland;47.42N;8.29E
1814-05-01;8,837;1,674;Bern;Switzerland;47.42N;8.29E
1814-06-01;12,517;1,936;Bern;Switzerland;47.42N;8.29E
1814-07-01;16,021;3,718;Bern;Switzerland;47.42N;8.29E
1814-08-01;14,099;1,732;Bern;Switzerland;47.42N;8.29E
1814-09-01;9,73;2,079;Bern;Switzerland;47.42N;8.29E
1814-10-01;5,582;5,044;Bern;Switzerland;47.42N;8.29E
1814-11-01;3,137;7,714;Bern;Switzerland;47.42N;8.29E
1814-12-01;1,092;8,448;Bern;Switzerland;47.42N;8.29E
1815-01-01;-5,73;2,091;Bern;Switzerland;47.42N;8.29E
1815-02-01;1,179;7,017;Bern;Switzerland;47.42N;8.29E
1815-03-01;4,552;5,258;Bern;Switzerland;47.42N;8.29E
1815-04-01;6,812;2,473;Bern;Switzerland;47.42N;8.29E
1815-05-01;12,26;3,447;Bern;Switzerland;47.42N;8.29E
1815-06-01;13,379;3,209;Bern;Switzerland;47.42N;8.29E
1815-07-01;14,156;3,188;Bern;Switzerland;47.42N;8.29E
1815-08-01;13,811;2,701;Bern;Switzerland;47.42N;8.29E
1815-09-01;11,828;1,43;Bern;Switzerland;47.42N;8.29E
1815-10-01;7,437;4,213;Bern;Switzerland;47.42N;8.29E
1815-11-01;-0,258;2,897;Bern;Switzerland;47.42N;8.29E
1815-12-01;-3,044;2,521;Bern;Switzerland;47.42N;8.29E
1816-01-01;-2,563;4,643;Bern;Switzerland;47.42N;8.29E
1816-02-01;-3,478;2,841;Bern;Switzerland;47.42N;8.29E
1816-03-01;0,842;3,109;Bern;Switzerland;47.42N;8.29E
1816-04-01;5,492;5,177;Bern;Switzerland;47.42N;8.29E
1816-05-01;9,27;2,525;Bern;Switzerland;47.42N;8.29E
1816-06-01;11,59;1,971;Bern;Switzerland;47.42N;8.29E
1816-07-01;12,834;2,546;Bern;Switzerland;47.42N;8.29E
1816-08-01;12,557;0,879;Bern;Switzerland;47.42N;8.29E
1816-09-01;10,703;1,176;Bern;Switzerland;47.42N;8.29E
1816-10-01;6,884;7,645;Bern;Switzerland;47.42N;8.29E
1816-11-01;-0,013;8,538;Bern;Switzerland;47.42N;8.29E
1816-12-01;-2,355;2,209;Bern;Switzerland;47.42N;8.29E
1817-01-01;0,134;5,639;Bern;Switzerland;47.42N;8.29E
1817-02-01;1,73;3,123;Bern;Switzerland;47.42N;8.29E
1817-03-01;1,628;3,366;Bern;Switzerland;47.42N;8.29E
1817-04-01;2,274;2,569;Bern;Switzerland;47.42N;8.29E
1817-05-01;9,605;2,989;Bern;Switzerland;47.42N;8.29E
1817-06-01;14,985;1,74;Bern;Switzerland;47.42N;8.29E
1817-07-01;14,568;1,552;Bern;Switzerland;47.42N;8.29E
1817-08-01;14,179;2,415;Bern;Switzerland;47.42N;8.29E
1817-09-01;13,548;3;Bern;Switzerland;47.42N;8.29E
1817-10-01;3,493;3,806;Bern;Switzerland;47.42N;8.29E
1817-11-01;3,202;2,719;Bern;Switzerland;47.42N;8.29E
1817-12-01;-2,043;3,141;Bern;Switzerland;47.42N;8.29E
1818-01-01;-1,007;4,345;Bern;Switzerland;47.42N;8.29E
1818-02-01;0,03;1,994;Bern;Switzerland;47.42N;8.29E
1818-03-01;2,229;2,484;Bern;Switzerland;47.42N;8.29E
1818-04-01;7,435;7,108;Bern;Switzerland;47.42N;8.29E
1818-05-01;10,093;4,137;Bern;Switzerland;47.42N;8.29E
1818-06-01;15,102;5,178;Bern;Switzerland;47.42N;8.29E
1818-07-01;16,298;3,964;Bern;Switzerland;47.42N;8.29E
1818-08-01;14,178;1,595;Bern;Switzerland;47.42N;8.29E
1818-09-01;11,253;2,925;Bern;Switzerland;47.42N;8.29E
1818-10-01;6,588;2,992;Bern;Switzerland;47.42N;8.29E
1818-11-01;3,704;6,387;Bern;Switzerland;47.42N;8.29E
1818-12-01;-2,924;2,323;Bern;Switzerland;47.42N;8.29E
1819-01-01;-1,511;3,301;Bern;Switzerland;47.42N;8.29E
1819-02-01;0,008;3,856;Bern;Switzerland;47.42N;8.29E
1819-03-01;2,884;7,776;Bern;Switzerland;47.42N;8.29E
1819-04-01;7,922;1,469;Bern;Switzerland;47.42N;8.29E
1819-05-01;11,512;2,248;Bern;Switzerland;47.42N;8.29E
1819-06-01;14,02;1,834;Bern;Switzerland;47.42N;8.29E
1819-07-01;16,278;1,073;Bern;Switzerland;47.42N;8.29E
1819-08-01;15,463;1,738;Bern;Switzerland;47.42N;8.29E
1819-09-01;12,315;1,22;Bern;Switzerland;47.42N;8.29E
1819-10-01;6,631;1,723;Bern;Switzerland;47.42N;8.29E
1819-11-01;1,552;2,425;Bern;Switzerland;47.42N;8.29E
1819-12-01;-1,258;2,39;Bern;Switzerland;47.42N;8.29E
1820-01-01;-4,662;8,592;Bern;Switzerland;47.42N;8.29E
1820-02-01;-0,49;3,562;Bern;Switzerland;47.42N;8.29E
1820-03-01;0,179;2,985;Bern;Switzerland;47.42N;8.29E
1820-04-01;8,221;1,328;Bern;Switzerland;47.42N;8.29E
1820-05-01;11,845;2,23;Bern;Switzerland;47.42N;8.29E
1820-06-01;12,487;1,248;Bern;Switzerland;47.42N;8.29E
1820-07-01;15,062;3,82;Bern;Switzerland;47.42N;8.29E
1820-08-01;17,075;2,928;Bern;Switzerland;47.42N;8.29E
1820-09-01;10,285;1,959;Bern;Switzerland;47.42N;8.29E
1820-10-01;5,773;1,047;Bern;Switzerland;47.42N;8.29E
1820-11-01;-0,404;0,932;Bern;Switzerland;47.42N;8.29E
1820-12-01;-1,844;1,62;Bern;Switzerland;47.42N;8.29E
1821-01-01;-0,805;4,001;Bern;Switzerland;47.42N;8.29E
1821-02-01;-2,649;5,467;Bern;Switzerland;47.42N;8.29E
1821-03-01;2,181;1,842;Bern;Switzerland;47.42N;8.29E
1821-04-01;7,636;2,31;Bern;Switzerland;47.42N;8.29E
1821-05-01;9,751;2,004;Bern;Switzerland;47.42N;8.29E
1821-06-01;11,42;3,41;Bern;Switzerland;47.42N;8.29E
1821-07-01;13,756;2,479;Bern;Switzerland;47.42N;8.29E
1821-08-01;15,646;1,666;Bern;Switzerland;47.42N;8.29E
1821-09-01;12,417;1,461;Bern;Switzerland;47.42N;8.29E
1821-10-01;6,418;0,689;Bern;Switzerland;47.42N;8.29E
1821-11-01;4,577;2,907;Bern;Switzerland;47.42N;8.29E
1821-12-01;1,663;2,024;Bern;Switzerland;47.42N;8.29E
1822-01-01;-1,349;3,708;Bern;Switzerland;47.42N;8.29E
1822-02-01;1,354;2,326;Bern;Switzerland;47.42N;8.29E
1822-03-01;5,93;1,366;Bern;Switzerland;47.42N;8.29E
1822-04-01;7,104;1,286;Bern;Switzerland;47.42N;8.29E
1822-05-01;13,035;1,972;Bern;Switzerland;47.42N;8.29E
1822-06-01;18,222;1,858;Bern;Switzerland;47.42N;8.29E
1822-07-01;16,333;1,255;Bern;Switzerland;47.42N;8.29E
1822-08-01;15,038;3,223;Bern;Switzerland;47.42N;8.29E
1822-09-01;12,22;2,513;Bern;Switzerland;47.42N;8.29E
1822-10-01;8,426;1,272;Bern;Switzerland;47.42N;8.29E
1822-11-01;4,706;2,02;Bern;Switzerland;47.42N;8.29E
1822-12-01;-3,984;3,703;Bern;Switzerland;47.42N;8.29E
1823-01-01;-5,512;1,571;Bern;Switzerland;47.42N;8.29E
1823-02-01;0,398;2,621;Bern;Switzerland;47.42N;8.29E
1823-03-01;1,704;1,87;Bern;Switzerland;47.42N;8.29E
1823-04-01;5,18;3,185;Bern;Switzerland;47.42N;8.29E
1823-05-01;12,21;2,038;Bern;Switzerland;47.42N;8.29E
1823-06-01;12,557;2,737;Bern;Switzerland;47.42N;8.29E
1823-07-01;14,556;1,176;Bern;Switzerland;47.42N;8.29E
1823-08-01;16,006;1,717;Bern;Switzerland;47.42N;8.29E
1823-09-01;12,549;1,544;Bern;Switzerland;47.42N;8.29E
1823-10-01;6,36;2,167;Bern;Switzerland;47.42N;8.29E
1823-11-01;0,885;4,252;Bern;Switzerland;47.42N;8.29E
1823-12-01;0,204;1,26;Bern;Switzerland;47.42N;8.29E
1824-01-01;-2,456;1,093;Bern;Switzerland;47.42N;8.29E
1824-02-01;0,636;3,076;Bern;Switzerland;47.42N;8.29E
1824-03-01;0,78;1,734;Bern;Switzerland;47.42N;8.29E
1824-04-01;4,543;2,577;Bern;Switzerland;47.42N;8.29E
1824-05-01;10,036;1,901;Bern;Switzerland;47.42N;8.29E
1824-06-01;12,745;3,405;Bern;Switzerland;47.42N;8.29E
1824-07-01;16,778;4,443;Bern;Switzerland;47.42N;8.29E
1824-08-01;15,373;2,453;Bern;Switzerland;47.42N;8.29E
1824-09-01;12,853;2,305;Bern;Switzerland;47.42N;8.29E
1824-10-01;7,065;1,342;Bern;Switzerland;47.42N;8.29E
1824-11-01;4,422;2,202;Bern;Switzerland;47.42N;8.29E
1824-12-01;2,486;3,848;Bern;Switzerland;47.42N;8.29E
1825-01-01;-1,687;2,753;Bern;Switzerland;47.42N;8.29E
1825-02-01;-1,239;1,773;Bern;Switzerland;47.42N;8.29E
1825-03-01;0,318;2,872;Bern;Switzerland;47.42N;8.29E
1825-04-01;8,016;3,425;Bern;Switzerland;47.42N;8.29E
1825-05-01;11,194;0,945;Bern;Switzerland;47.42N;8.29E
1825-06-01;14,14;0,696;Bern;Switzerland;47.42N;8.29E
1825-07-01;15,98;3,011;Bern;Switzerland;47.42N;8.29E
1825-08-01;15,52;3,012;Bern;Switzerland;47.42N;8.29E
1825-09-01;13,03;2,427;Bern;Switzerland;47.42N;8.29E
1825-10-01;6,553;2,342;Bern;Switzerland;47.42N;8.29E
1825-11-01;3,669;2,359;Bern;Switzerland;47.42N;8.29E
1825-12-01;2,422;0,973;Bern;Switzerland;47.42N;8.29E
1826-01-01;-7,699;1,48;Bern;Switzerland;47.42N;8.29E
1826-02-01;0,332;2,059;Bern;Switzerland;47.42N;8.29E
1826-03-01;3,078;2,031;Bern;Switzerland;47.42N;8.29E
1826-04-01;6,402;3,609;Bern;Switzerland;47.42N;8.29E
1826-05-01;9,517;1,628;Bern;Switzerland;47.42N;8.29E
1826-06-01;14,464;2,642;Bern;Switzerland;47.42N;8.29E
1826-07-01;17,092;1,32;Bern;Switzerland;47.42N;8.29E
1826-08-01;17,927;1,959;Bern;Switzerland;47.42N;8.29E
1826-09-01;13,501;2,86;Bern;Switzerland;47.42N;8.29E
1826-10-01;8,297;2,953;Bern;Switzerland;47.42N;8.29E
1826-11-01;0,903;0,886;Bern;Switzerland;47.42N;8.29E
1826-12-01;-0,474;2,835;Bern;Switzerland;47.42N;8.29E
1827-01-01;-3,692;3,268;Bern;Switzerland;47.42N;8.29E
1827-02-01;-5,678;0,848;Bern;Switzerland;47.42N;8.29E
1827-03-01;3,297;1,664;Bern;Switzerland;47.42N;8.29E
1827-04-01;7,362;4,373;Bern;Switzerland;47.42N;8.29E
1827-05-01;12,055;3,159;Bern;Switzerland;47.42N;8.29E
1827-06-01;14,446;2,27;Bern;Switzerland;47.42N;8.29E
1827-07-01;17,918;1,137;Bern;Switzerland;47.42N;8.29E
1827-08-01;14,675;2,01;Bern;Switzerland;47.42N;8.29E
1827-09-01;11,843;1,291;Bern;Switzerland;47.42N;8.29E
1827-10-01;8,111;0,841;Bern;Switzerland;47.42N;8.29E
1827-11-01;-0,443;0,873;Bern;Switzerland;47.42N;8.29E
1827-12-01;1,507;4,321;Bern;Switzerland;47.42N;8.29E
1828-01-01;0,241;2,729;Bern;Switzerland;47.42N;8.29E
1828-02-01;-0,598;2,541;Bern;Switzerland;47.42N;8.29E
1828-03-01;3,023;2,643;Bern;Switzerland;47.42N;8.29E
1828-04-01;6,732;2,659;Bern;Switzerland;47.42N;8.29E
1828-05-01;11,786;3,1;Bern;Switzerland;47.42N;8.29E
1828-06-01;15,194;2,907;Bern;Switzerland;47.42N;8.29E
1828-07-01;16,534;1,845;Bern;Switzerland;47.42N;8.29E
1828-08-01;14,27;2,616;Bern;Switzerland;47.42N;8.29E
1828-09-01;12,291;1,202;Bern;Switzerland;47.42N;8.29E
1828-10-01;6,613;1,693;Bern;Switzerland;47.42N;8.29E
1828-11-01;2,055;2,034;Bern;Switzerland;47.42N;8.29E
1828-12-01;0,421;3,126;Bern;Switzerland;47.42N;8.29E
1829-01-01;-5,04;1,728;Bern;Switzerland;47.42N;8.29E
1829-02-01;-3,78;3,487;Bern;Switzerland;47.42N;8.29E
1829-03-01;1,847;1,68;Bern;Switzerland;47.42N;8.29E
1829-04-01;6,393;1,855;Bern;Switzerland;47.42N;8.29E
1829-05-01;10,92;4,484;Bern;Switzerland;47.42N;8.29E
1829-06-01;13,144;2,767;Bern;Switzerland;47.42N;8.29E
1829-07-01;15,932;1,352;Bern;Switzerland;47.42N;8.29E
1829-08-01;13,538;2,189;Bern;Switzerland;47.42N;8.29E
1829-09-01;10,575;2,463;Bern;Switzerland;47.42N;8.29E
1829-10-01;5,453;2,34;Bern;Switzerland;47.42N;8.29E
1829-11-01;-0,439;3,508;Bern;Switzerland;47.42N;8.29E
1829-12-01;-6,633;5,548;Bern;Switzerland;47.42N;8.29E
1830-01-01;-8,793;3,15;Bern;Switzerland;47.42N;8.29E
1830-02-01;-4,559;1,447;Bern;Switzerland;47.42N;8.29E
1830-03-01;4,017;1,362;Bern;Switzerland;47.42N;8.29E
1830-04-01;8,489;1,724;Bern;Switzerland;47.42N;8.29E
1830-05-01;11,685;1,291;Bern;Switzerland;47.42N;8.29E
1830-06-01;13,424;3,57;Bern;Switzerland;47.42N;8.29E
1830-07-01;16,875;2,22;Bern;Switzerland;47.42N;8.29E
1830-08-01;15,268;2,596;Bern;Switzerland;47.42N;8.29E
1830-09-01;10,061;3,255;Bern;Switzerland;47.42N;8.29E
1830-10-01;6,019;3,707;Bern;Switzerland;47.42N;8.29E
1830-11-01;3,149;1,968;Bern;Switzerland;47.42N;8.29E
1830-12-01;-1,885;2,456;Bern;Switzerland;47.42N;8.29E
1831-01-01;-4,095;2,799;Bern;Switzerland;47.42N;8.29E
1831-02-01;-0,317;6,321;Bern;Switzerland;47.42N;8.29E
1831-03-01;3,678;4,721;Bern;Switzerland;47.42N;8.29E
1831-04-01;7,561;1,356;Bern;Switzerland;47.42N;8.29E
1831-05-01;10,612;3,608;Bern;Switzerland;47.42N;8.29E
1831-06-01;13,398;2,573;Bern;Switzerland;47.42N;8.29E
1831-07-01;15,931;1,637;Bern;Switzerland;47.42N;8.29E
1831-08-01;15,029;2,024;Bern;Switzerland;47.42N;8.29E
1831-09-01;10,506;2,205;Bern;Switzerland;47.42N;8.29E
1831-10-01;9,892;1,587;Bern;Switzerland;47.42N;8.29E
1831-11-01;2,451;5,865;Bern;Switzerland;47.42N;8.29E
1831-12-01;-0,087;4,467;Bern;Switzerland;47.42N;8.29E
1832-01-01;-2,481;2,38;Bern;Switzerland;47.42N;8.29E
1832-02-01;-0,885;2,493;Bern;Switzerland;47.42N;8.29E
1832-03-01;1,842;2,135;Bern;Switzerland;47.42N;8.29E
1832-04-01;6,201;3,876;Bern;Switzerland;47.42N;8.29E
1832-05-01;9,681;2,706;Bern;Switzerland;47.42N;8.29E
1832-06-01;13,053;2,422;Bern;Switzerland;47.42N;8.29E
1832-07-01;16,068;3,48;Bern;Switzerland;47.42N;8.29E
1832-08-01;16,781;2,787;Bern;Switzerland;47.42N;8.29E
1832-09-01;11,136;3,246;Bern;Switzerland;47.42N;8.29E
1832-10-01;6,476;2,456;Bern;Switzerland;47.42N;8.29E
1832-11-01;1,412;1,052;Bern;Switzerland;47.42N;8.29E
1832-12-01;-1,357;5,048;Bern;Switzerland;47.42N;8.29E
1833-01-01;-5,101;3,03;Bern;Switzerland;47.42N;8.29E
1833-02-01;2,253;1,941;Bern;Switzerland;47.42N;8.29E
1833-03-01;1,138;3,206;Bern;Switzerland;47.42N;8.29E
1833-04-01;4,713;1,909;Bern;Switzerland;47.42N;8.29E
1833-05-01;14,472;1,823;Bern;Switzerland;47.42N;8.29E
1833-06-01;15,475;2,215;Bern;Switzerland;47.42N;8.29E
1833-07-01;13,962;1,56;Bern;Switzerland;47.42N;8.29E
1833-08-01;12,835;2,124;Bern;Switzerland;47.42N;8.29E
1833-09-01;10,226;1,211;Bern;Switzerland;47.42N;8.29E
1833-10-01;6,556;1,705;Bern;Switzerland;47.42N;8.29E
1833-11-01;2,417;1,619;Bern;Switzerland;47.42N;8.29E
1833-12-01;2,754;3,158;Bern;Switzerland;47.42N;8.29E
1834-01-01;2,087;3,082;Bern;Switzerland;47.42N;8.29E
1834-02-01;-0,514;2,872;Bern;Switzerland;47.42N;8.29E
1834-03-01;2,4;2,637;Bern;Switzerland;47.42N;8.29E
1834-04-01;4,647;3,039;Bern;Switzerland;47.42N;8.29E
1834-05-01;13,436;1,409;Bern;Switzerland;47.42N;8.29E
1834-06-01;15,333;3,004;Bern;Switzerland;47.42N;8.29E
1834-07-01;18,298;1,699;Bern;Switzerland;47.42N;8.29E
1834-08-01;16,397;1,408;Bern;Switzerland;47.42N;8.29E
1834-09-01;14,6;3,546;Bern;Switzerland;47.42N;8.29E
1834-10-01;7,093;1,265;Bern;Switzerland;47.42N;8.29E
1834-11-01;2,838;2,521;Bern;Switzerland;47.42N;8.29E
1834-12-01;-1,734;1,42;Bern;Switzerland;47.42N;8.29E
1835-01-01;-1,313;2,233;Bern;Switzerland;47.42N;8.29E
1835-02-01;0,66;1,908;Bern;Switzerland;47.42N;8.29E
1835-03-01;1,853;1,928;Bern;Switzerland;47.42N;8.29E
1835-04-01;5,124;2,523;Bern;Switzerland;47.42N;8.29E
1835-05-01;10,872;1,377;Bern;Switzerland;47.42N;8.29E
1835-06-01;14,144;2,386;Bern;Switzerland;47.42N;8.29E
1835-07-01;17,553;1,99;Bern;Switzerland;47.42N;8.29E
1835-08-01;15,061;1,031;Bern;Switzerland;47.42N;8.29E
1835-09-01;11,873;1,691;Bern;Switzerland;47.42N;8.29E
1835-10-01;5,414;1,167;Bern;Switzerland;47.42N;8.29E
1835-11-01;-1,375;1,392;Bern;Switzerland;47.42N;8.29E
1835-12-01;-4,305;1,587;Bern;Switzerland;47.42N;8.29E
1836-01-01;-3,396;0,618;Bern;Switzerland;47.42N;8.29E
1836-02-01;-1,909;2,127;Bern;Switzerland;47.42N;8.29E
1836-03-01;4,836;1,254;Bern;Switzerland;47.42N;8.29E
1836-04-01;5,11;1,1;Bern;Switzerland;47.42N;8.29E
1836-05-01;8,454;1,751;Bern;Switzerland;47.42N;8.29E
1836-06-01;14,464;1,872;Bern;Switzerland;47.42N;8.29E
1836-07-01;16,292;1,792;Bern;Switzerland;47.42N;8.29E
1836-08-01;15,537;1,775;Bern;Switzerland;47.42N;8.29E
1836-09-01;10,528;2,668;Bern;Switzerland;47.42N;8.29E
1836-10-01;6,983;5,302;Bern;Switzerland;47.42N;8.29E
1836-11-01;1,856;1,805;Bern;Switzerland;47.42N;8.29E
1836-12-01;-0,234;2,726;Bern;Switzerland;47.42N;8.29E
1837-01-01;-2,684;2,111;Bern;Switzerland;47.42N;8.29E
1837-02-01;-1,047;1,597;Bern;Switzerland;47.42N;8.29E
1837-03-01;-1,486;1,889;Bern;Switzerland;47.42N;8.29E
1837-04-01;3,311;1,528;Bern;Switzerland;47.42N;8.29E
1837-05-01;7,86;1,761;Bern;Switzerland;47.42N;8.29E
1837-06-01;15,627;2,285;Bern;Switzerland;47.42N;8.29E
1837-07-01;15,175;1,523;Bern;Switzerland;47.42N;8.29E
1837-08-01;17,247;1,36;Bern;Switzerland;47.42N;8.29E
1837-09-01;9,95;1,403;Bern;Switzerland;47.42N;8.29E
1837-10-01;6,541;2,858;Bern;Switzerland;47.42N;8.29E
1837-11-01;1,226;2,191;Bern;Switzerland;47.42N;8.29E
1837-12-01;-0,714;4,529;Bern;Switzerland;47.42N;8.29E
1838-01-01;-7,195;3,047;Bern;Switzerland;47.42N;8.29E
1838-02-01;-3,015;1,635;Bern;Switzerland;47.42N;8.29E
1838-03-01;1,955;1,578;Bern;Switzerland;47.42N;8.29E
1838-04-01;3,156;1,285;Bern;Switzerland;47.42N;8.29E
1838-05-01;10,762;0,786;Bern;Switzerland;47.42N;8.29E
1838-06-01;13,642;1,363;Bern;Switzerland;47.42N;8.29E
1838-07-01;15,171;3,586;Bern;Switzerland;47.42N;8.29E
1838-08-01;13,933;3,579;Bern;Switzerland;47.42N;8.29E
1838-09-01;11,844;1,763;Bern;Switzerland;47.42N;8.29E
1838-10-01;6,581;4,216;Bern;Switzerland;47.42N;8.29E
1838-11-01;3,019;2,893;Bern;Switzerland;47.42N;8.29E
1838-12-01;-1,934;2,835;Bern;Switzerland;47.42N;8.29E
1839-01-01;-2,304;1,744;Bern;Switzerland;47.42N;8.29E
1839-02-01;-0,914;2,02;Bern;Switzerland;47.42N;8.29E
1839-03-01;0,75;1,255;Bern;Switzerland;47.42N;8.29E
1839-04-01;3,394;1,649;Bern;Switzerland;47.42N;8.29E
1839-05-01;9,759;0,296;Bern;Switzerland;47.42N;8.29E
1839-06-01;16,39;1,223;Bern;Switzerland;47.42N;8.29E
1839-07-01;16,496;2,988;Bern;Switzerland;47.42N;8.29E
1839-08-01;13,832;2,483;Bern;Switzerland;47.42N;8.29E
1839-09-01;11,956;1,342;Bern;Switzerland;47.42N;8.29E
1839-10-01;8,384;1,771;Bern;Switzerland;47.42N;8.29E
1839-11-01;4,093;1,764;Bern;Switzerland;47.42N;8.29E
1839-12-01;1,615;1,295;Bern;Switzerland;47.42N;8.29E
1840-01-01;-1,15;2,067;Bern;Switzerland;47.42N;8.29E
1840-02-01;-1,496;2,313;Bern;Switzerland;47.42N;8.29E
1840-03-01;-1,518;0,98;Bern;Switzerland;47.42N;8.29E
1840-04-01;7,203;2,663;Bern;Switzerland;47.42N;8.29E
1840-05-01;10,707;1,391;Bern;Switzerland;47.42N;8.29E
1840-06-01;14,284;1,174;Bern;Switzerland;47.42N;8.29E
1840-07-01;13,909;1,155;Bern;Switzerland;47.42N;8.29E
1840-08-01;15,486;1,24;Bern;Switzerland;47.42N;8.29E
1840-09-01;11,453;1,353;Bern;Switzerland;47.42N;8.29E
1840-10-01;4,627;1,834;Bern;Switzerland;47.42N;8.29E
1840-11-01;3,767;3,224;Bern;Switzerland;47.42N;8.29E
1840-12-01;-5,681;1,693;Bern;Switzerland;47.42N;8.29E
1841-01-01;-3,417;2,196;Bern;Switzerland;47.42N;8.29E
1841-02-01;-2,519;1,283;Bern;Switzerland;47.42N;8.29E
1841-03-01;4,025;3,788;Bern;Switzerland;47.42N;8.29E
1841-04-01;6,437;2,224;Bern;Switzerland;47.42N;8.29E
1841-05-01;14,089;0,86;Bern;Switzerland;47.42N;8.29E
1841-06-01;12,582;1,084;Bern;Switzerland;47.42N;8.29E
1841-07-01;14,233;1,323;Bern;Switzerland;47.42N;8.29E
1841-08-01;14,366;1,441;Bern;Switzerland;47.42N;8.29E
1841-09-01;12,919;0,535;Bern;Switzerland;47.42N;8.29E
1841-10-01;8,128;1,193;Bern;Switzerland;47.42N;8.29E
1841-11-01;2,833;1,066;Bern;Switzerland;47.42N;8.29E
1841-12-01;1,295;2,186;Bern;Switzerland;47.42N;8.29E
1842-01-01;-5,294;2,176;Bern;Switzerland;47.42N;8.29E
1842-02-01;-3,119;1,88;Bern;Switzerland;47.42N;8.29E
1842-03-01;3,013;2,151;Bern;Switzerland;47.42N;8.29E
1842-04-01;5,334;1,934;Bern;Switzerland;47.42N;8.29E
1842-05-01;11,373;1,05;Bern;Switzerland;47.42N;8.29E
1842-06-01;15,804;1,035;Bern;Switzerland;47.42N;8.29E
1842-07-01;15,544;1,467;Bern;Switzerland;47.42N;8.29E
1842-08-01;17,199;1,497;Bern;Switzerland;47.42N;8.29E
1842-09-01;11,099;1,271;Bern;Switzerland;47.42N;8.29E
1842-10-01;3,961;1,26;Bern;Switzerland;47.42N;8.29E
1842-11-01;0,415;1,596;Bern;Switzerland;47.42N;8.29E
1842-12-01;-0,852;1,911;Bern;Switzerland;47.42N;8.29E
1843-01-01;-1,044;1,853;Bern;Switzerland;47.42N;8.29E
1843-02-01;1,134;1,234;Bern;Switzerland;47.42N;8.29E
1843-03-01;1,952;1,553;Bern;Switzerland;47.42N;8.29E
1843-04-01;6,385;1,118;Bern;Switzerland;47.42N;8.29E
1843-05-01;9,374;0,911;Bern;Switzerland;47.42N;8.29E
1843-06-01;11,807;1,298;Bern;Switzerland;47.42N;8.29E
